,ZCTA,45to65Total,45to65Highschool,45to65Bachelors,Over65Total,Over65Highschool,Over65Bachelors
6578,ZCTA5 21230,7293,5829,2183,3187,2159,538
6579,ZCTA5 21231,3767,2980,1452,1170,652,254
6580,ZCTA5 21234,19014,17599,5315,11863,10031,2443
6581,ZCTA5 21236,10772,10117,3766,5260,4424,1181
6582,ZCTA5 21237,8147,7210,1724,4647,3510,622
6583,ZCTA5 21239,7716,7111,1792,4338,3252,692
6584,ZCTA5 21240,0,0,0,0,0,0
6585,ZCTA5 21244,9206,8527,2454,3542,3059,885
6586,ZCTA5 21250,0,0,0,0,0,0
6587,ZCTA5 21251,0,0,0,0,0,0
6588,ZCTA5 21252,0,0,0,0,0,0
6589,ZCTA5 21286,4947,4701,2746,3989,3557,1804
6590,ZCTA5 21401,9781,9291,4770,7712,7074,3576
6591,ZCTA5 21402,121,107,56,7,4,0
6592,ZCTA5 21403,8129,7673,4584,5184,4575,2664
6593,ZCTA5 21405,117,117,92,138,138,79
6594,ZCTA5 21409,6048,5901,3098,2994,2775,1468
6595,ZCTA5 21502,12156,10919,2491,7864,6687,1030
6596,ZCTA5 21520,686,673,223,341,315,84
6597,ZCTA5 21521,353,310,29,287,247,29
6598,ZCTA5 21522,72,72,14,8,8,0
6599,ZCTA5 21523,60,53,6,79,57,0
6600,ZCTA5 21524,106,92,14,132,65,5
6601,ZCTA5 21529,171,166,29,136,95,0
6602,ZCTA5 21530,435,394,54,581,504,85
6603,ZCTA5 21531,656,591,85,432,327,29
6604,ZCTA5 21532,3415,3220,851,2590,2021,426
6605,ZCTA5 21536,1116,943,94,731,583,126
6606,ZCTA5 21538,147,127,24,130,92,6
6607,ZCTA5 21539,702,667,88,507,434,43
6608,ZCTA5 21540,26,22,1,14,11,0
6609,ZCTA5 21541,491,485,159,223,214,90
6610,ZCTA5 21542,260,240,21,145,142,23
6611,ZCTA5 21543,96,96,10,11,11,0
6612,ZCTA5 21545,583,521,77,356,298,56
6613,ZCTA5 21550,4161,3774,727,2856,2210,531
6614,ZCTA5 21555,484,455,51,287,207,31
6615,ZCTA5 21557,637,594,85,405,346,24
6616,ZCTA5 21561,850,830,262,618,550,175
6617,ZCTA5 21562,807,771,109,659,505,24
6618,ZCTA5 21601,6492,5917,2158,5750,5030,2049
6619,ZCTA5 21607,261,246,72,92,20,1
6620,ZCTA5 21610,119,114,35,44,40,13
6621,ZCTA5 21612,108,98,35,184,184,54
6622,ZCTA5 21613,4624,4173,1057,3477,2750,775
6623,ZCTA5 21617,2929,2803,1110,1726,1438,538
6624,ZCTA5 21619,1852,1769,669,1189,1066,447
6625,ZCTA5 21620,3296,2919,914,3430,2866,1278
6626,ZCTA5 21622,305,222,12,140,129,47
6627,ZCTA5 21623,568,495,111,298,200,43
6628,ZCTA5 21624,77,77,50,26,26,14
6629,ZCTA5 21625,954,866,128,410,315,65
6630,ZCTA5 21626,115,67,17,36,16,4
6631,ZCTA5 21627,0,0,0,21,16,0
6632,ZCTA5 21628,236,217,35,58,58,0
6633,ZCTA5 21629,2608,2281,496,1573,1202,256
6634,ZCTA5 21631,836,756,170,471,367,96
6635,ZCTA5 21632,1925,1632,170,945,714,110
6636,ZCTA5 21634,74,63,13,59,47,13
6637,ZCTA5 21635,683,595,231,418,348,77
6638,ZCTA5 21636,309,263,17,147,126,34
6639,ZCTA5 21638,1432,1400,589,955,897,409
6640,ZCTA5 21639,1119,982,158,587,415,75
6641,ZCTA5 21640,508,389,17,296,205,20
6642,ZCTA5 21641,9,9,3,22,16,13
6643,ZCTA5 21643,1705,1471,91,704,467,88
6644,ZCTA5 21644,41,36,36,5,5,0
6645,ZCTA5 21645,246,175,30,144,120,49
6646,ZCTA5 21647,81,75,38,75,64,27
6647,ZCTA5 21648,68,59,0,81,53,19
6648,ZCTA5 21649,519,323,23,120,55,0
6649,ZCTA5 21650,25,25,8,28,28,0
6650,ZCTA5 21651,791,641,138,461,341,56
6651,ZCTA5 21652,8,8,0,163,141,110
6652,ZCTA5 21653,12,12,8,28,18,9
6653,ZCTA5 21654,257,257,138,483,480,306
6654,ZCTA5 21655,1516,1408,253,771,660,142
6655,ZCTA5 21657,381,345,63,53,41,0
6656,ZCTA5 21658,1275,1221,516,751,675,393
6657,ZCTA5 21659,608,527,88,276,181,25
6658,ZCTA5 21660,1073,979,205,529,366,86
6659,ZCTA5 21661,921,805,318,673,521,163
6660,ZCTA5 21662,217,204,115,211,187,90
6661,ZCTA5 21663,836,816,391,1165,1103,558
6662,ZCTA5 21664,154,131,6,123,98,3
6663,ZCTA5 21665,102,88,46,85,85,54
6664,ZCTA5 21666,4089,3820,1418,1647,1430,508
6665,ZCTA5 21667,89,89,58,81,81,10
6666,ZCTA5 21668,559,516,174,360,288,25
6667,ZCTA5 21669,90,76,13,70,70,28
6668,ZCTA5 21671,349,299,89,256,194,117
6669,ZCTA5 21672,32,22,0,78,52,6
6670,ZCTA5 21673,1172,1065,415,584,509,244
6671,ZCTA5 21675,42,42,0,22,17,0
6672,ZCTA5 21676,72,56,9,138,126,23
6673,ZCTA5 21677,111,111,44,188,140,51
6674,ZCTA5 21678,707,681,178,434,390,90
6675,ZCTA5 21679,155,138,52,158,126,45
6676,ZCTA5 21701,10130,9451,4153,5534,4699,1609
6677,ZCTA5 21702,10618,9792,4094,4750,4139,1415
6678,ZCTA5 21703,8011,7445,3072,2842,2443,817
6679,ZCTA5 21704,3552,3448,1883,1438,1145,452
6680,ZCTA5 21705,6,6,6,0,0,0
6681,ZCTA5 21710,1669,1517,732,788,738,345
6682,ZCTA5 21711,236,213,30,168,129,0
6683,ZCTA5 21713,3101,2855,682,1621,1269,148
6684,ZCTA5 21714,12,12,6,41,41,0
6685,ZCTA5 21716,1347,1219,321,653,493,159
6686,ZCTA5 21717,10,10,0,11,11,0
6687,ZCTA5 21718,52,45,13,31,29,10
6688,ZCTA5 21719,372,323,43,209,174,28
6689,ZCTA5 21722,1694,1561,216,1020,652,52
6690,ZCTA5 21723,254,241,154,49,49,17
6691,ZCTA5 21727,1441,1347,339,723,494,203
6692,ZCTA5 21733,259,219,43,134,98,39
6693,ZCTA5 21734,261,220,32,99,66,11
6694,ZCTA5 21737,520,520,425,174,137,77
6695,ZCTA5 21738,1446,1444,907,389,373,265
6696,ZCTA5 21740,15699,13325,2327,8902,6663,1050
6697,ZCTA5 21742,9410,8739,3098,5319,4697,1373
6698,ZCTA5 21746,654,429,46,21,14,0
6699,ZCTA5 21750,1075,901,104,705,505,44
6700,ZCTA5 21754,2404,2303,1217,676,655,260
6701,ZCTA5 21755,2006,1915,752,910,861,169
6702,ZCTA5 21756,1299,1193,175,370,350,102
6703,ZCTA5 21757,1255,1105,229,475,314,31
6704,ZCTA5 21758,1512,1406,364,710,630,176
6705,ZCTA5 21762,55,55,0,27,19,0
6706,ZCTA5 21766,119,111,0,167,124,11
6707,ZCTA5 21767,283,232,38,169,140,29
6708,ZCTA5 21769,3814,3783,1806,1725,1549,584
6709,ZCTA5 21770,2127,2064,872,610,549,189
6710,ZCTA5 21771,10101,9748,4088,3674,3230,1164
6711,ZCTA5 21773,1794,1730,641,972,749,244
6712,ZCTA5 21774,3546,3374,1767,1110,1021,401
6713,ZCTA5 21776,1794,1668,447,607,524,153
6714,ZCTA5 21777,478,455,188,117,94,19
6715,ZCTA5 21778,356,340,63,101,66,7
6716,ZCTA5 21779,292,292,155,107,107,14
6717,ZCTA5 21780,441,413,56,245,179,34
6718,ZCTA5 21781,0,0,0,0,0,0
6719,ZCTA5 21782,1457,1357,337,598,433,76
6720,ZCTA5 21783,2719,2578,795,1258,970,170
6721,ZCTA5 21784,12100,11712,5378,5855,4836,1373
6722,ZCTA5 21787,3197,2886,553,1886,1577,429
6723,ZCTA5 21788,3752,3330,691,1793,1567,313
6724,ZCTA5 21790,34,34,11,19,19,14
6725,ZCTA5 21791,1507,1438,417,978,816,160
6726,ZCTA5 21793,2876,2743,847,1481,1254,450
6727,ZCTA5 21794,1005,1005,758,408,366,160
6728,ZCTA5 21795,2853,2591,381,1954,1520,229
6729,ZCTA5 21797,3219,3100,1434,1353,1202,456
6730,ZCTA5 21798,735,681,196,324,253,102
6731,ZCTA5 21801,7856,6985,2629,4236,3392,1255
6732,ZCTA5 21802,19,0,0,29,20,9
6733,ZCTA5 21804,8901,8109,2761,5230,4339,1436
6734,ZCTA5 21810,156,156,54,54,54,52
6735,ZCTA5 21811,6538,6111,2318,6258,5496,1913
6736,ZCTA5 21813,904,889,373,383,314,98
6737,ZCTA5 21814,368,263,18,68,68,27
6738,ZCTA5 21817,1338,1080,191,1203,928,185
6739,ZCTA5 21821,266,252,44,297,251,65
6740,ZCTA5 21822,631,508,175,340,210,54
6741,ZCTA5 21824,35,31,9,53,27,0
6742,ZCTA5 21826,1017,953,264,684,512,208
6743,ZCTA5 21829,216,186,9,75,40,0
6744,ZCTA5 21830,945,858,269,452,422,67
6745,ZCTA5 21835,288,250,36,152,143,0
6746,ZCTA5 21837,1060,1001,85,511,385,55
6747,ZCTA5 21838,487,426,93,357,311,91
6748,ZCTA5 21840,134,75,10,110,110,45
6749,ZCTA5 21841,360,360,80,135,78,0
6750,ZCTA5 21842,3485,3187,1202,3350,2961,1078
6751,ZCTA5 21849,925,780,224,627,445,101
6752,ZCTA5 21850,781,691,87,288,213,13
6753,ZCTA5 21851,1961,1687,466,1361,1020,247
6754,ZCTA5 21853,2323,1859,370,1214,1043,250
6755,ZCTA5 21856,282,271,74,167,154,87
6756,ZCTA5 21861,281,243,32,120,100,33
6757,ZCTA5 21862,234,234,0,57,46,0
6758,ZCTA5 21863,1477,1335,388,1000,761,167
6759,ZCTA5 21864,155,130,9,67,53,10
6760,ZCTA5 21865,313,272,79,162,73,47
6761,ZCTA5 21866,30,25,4,10,10,0
6762,ZCTA5 21867,9,9,0,20,20,0
6763,ZCTA5 21869,290,269,59,199,176,57
6764,ZCTA5 21871,711,598,102,400,319,87
6765,ZCTA5 21872,318,275,54,82,44,0
6766,ZCTA5 21874,686,627,103,298,243,27
6767,ZCTA5 21875,1657,1433,366,964,826,146
6768,ZCTA5 21890,999,656,110,90,23,0
6769,ZCTA5 21901,5315,4762,1228,2243,1867,416
6770,ZCTA5 21902,109,94,14,97,58,12
6771,ZCTA5 21903,1729,1583,473,699,555,81
6772,ZCTA5 21904,2442,2042,401,995,770,167
6773,ZCTA5 21911,2972,2755,492,1437,1057,133
6774,ZCTA5 21912,248,227,29,62,48,0
6775,ZCTA5 21913,273,208,52,81,72,6
6776,ZCTA5 21914,162,142,34,93,93,19
6777,ZCTA5 21915,1100,1036,166,422,398,129
6778,ZCTA5 21916,5,5,3,26,26,21
6779,ZCTA5 21917,898,854,237,279,220,8
6780,ZCTA5 21918,1290,1174,215,532,402,100
6781,ZCTA5 21919,1183,1155,225,836,655,141
6782,ZCTA5 21920,61,61,0,56,0,0
6783,ZCTA5 21921,12269,10966,2789,5571,4193,908
6784,ZCTA5 21930,79,79,35,36,16,0
6785,ZCTA5 22003,17191,15298,9080,8247,7095,3989
6786,ZCTA5 22015,13316,12532,8072,5386,4746,3040
6787,ZCTA5 22025,4924,4804,2789,2444,2288,1147
6788,ZCTA5 22026,3689,3477,1318,611,453,122
6789,ZCTA5 22027,775,759,615,370,293,220
6790,ZCTA5 22030,13907,12993,8172,5943,5309,2636
6791,ZCTA5 22031,8016,7497,4858,3715,3220,1956
6792,ZCTA5 22032,9434,9114,6266,4327,3870,2386
6793,ZCTA5 22033,9800,9526,6295,3202,3002,1559
6794,ZCTA5 22035,0,0,0,0,0,0
6795,ZCTA5 22039,7080,7033,5481,2783,2619,1871
6796,ZCTA5 22041,7116,5846,3109,4018,3373,2122
6797,ZCTA5 22042,8791,7192,3888,3388,2667,1180
6798,ZCTA5 22043,6188,5400,3536,2760,2343,1400
6799,ZCTA5 22044,3375,2982,1664,1683,1486,888
6800,ZCTA5 22046,5229,5141,3920,2034,1766,1147
6801,ZCTA5 22060,1042,1025,582,545,519,268
6802,ZCTA5 22066,6726,6676,5598,2941,2882,2017
6803,ZCTA5 22079,9584,9082,5265,2206,1871,1000
6804,ZCTA5 22101,9619,9508,8292,5666,5428,4237
6805,ZCTA5 22102,6426,6305,5044,3431,3287,2510
6806,ZCTA5 22124,5859,5715,4695,2768,2714,1843
6807,ZCTA5 22125,262,255,164,87,87,56
6808,ZCTA5 22134,224,196,107,67,48,12
6809,ZCTA5 22150,6711,5639,2691,4074,3671,1759
6810,ZCTA5 22151,5098,4802,2339,2467,2139,1037
6811,ZCTA5 22152,8588,8210,4981,3628,3259,1895
6812,ZCTA5 22153,9832,9555,5688,3354,3160,1738
6813,ZCTA5 22172,2307,2082,946,476,371,132
6814,ZCTA5 22180,6921,6698,4970,3179,2837,1686
6815,ZCTA5 22181,4569,4409,3530,2161,2009,1393
6816,ZCTA5 22182,7673,7546,6258,3959,3679,2564
6817,ZCTA5 22185,0,0,0,0,0,0
6818,ZCTA5 22191,15250,13028,4937,4304,3285,886
6819,ZCTA5 22192,15206,14077,7093,5034,4410,2180
6820,ZCTA5 22193,20453,18086,6013,5706,4701,1035
6821,ZCTA5 22201,6348,6150,4956,2003,1789,1252
6822,ZCTA5 22202,4674,4606,3897,2387,2133,1511
6823,ZCTA5 22203,3916,3628,2620,2433,2100,1159
6824,ZCTA5 22204,12511,10418,5605,3928,3206,1493
6825,ZCTA5 22205,5296,4877,3929,2232,2057,1328
6826,ZCTA5 22206,4634,4374,2899,1465,1259,868
6827,ZCTA5 22207,9435,9221,7308,4600,4285,2927
6828,ZCTA5 22209,2281,2225,1826,834,821,715
6829,ZCTA5 22211,30,30,23,0,0,0
6830,ZCTA5 22213,827,801,704,456,411,339
6831,ZCTA5 22214,0,0,0,0,0,0
6832,ZCTA5 22301,3074,3035,2361,991,885,497
6833,ZCTA5 22302,4888,4514,3084,1878,1675,1119
6834,ZCTA5 22303,3115,2836,1520,1633,1446,841
6835,ZCTA5 22304,11526,10124,5304,4646,3802,1901
6836,ZCTA5 22305,3162,2495,1557,989,826,463
6837,ZCTA5 22306,7741,6318,3108,3043,2368,917
6838,ZCTA5 22307,2929,2744,2026,1735,1634,1058
6839,ZCTA5 22308,4218,4170,3394,2105,2015,1330
6840,ZCTA5 22309,8913,7282,3379,3370,2825,1422
6841,ZCTA5 22310,9061,8413,4849,3403,3040,1473
6842,ZCTA5 22311,3823,3481,1716,1922,1661,937
6843,ZCTA5 22312,8196,6978,3357,2699,2340,1219
6844,ZCTA5 22314,8637,8349,6498,3949,3652,2783
6845,ZCTA5 22315,8291,8070,5311,2032,1881,997
6846,ZCTA5 22401,5597,5026,2380,2831,2399,1055
6847,ZCTA5 22405,8060,7635,3006,3441,2947,1015
6848,ZCTA5 22406,6311,5861,2324,2897,2441,1095
6849,ZCTA5 22407,15558,14156,4758,6614,5460,1271
6850,ZCTA5 22408,7314,6657,2540,2618,2158,755
6851,ZCTA5 22427,823,656,123,636,429,116
6852,ZCTA5 22432,77,72,17,26,14,9
6853,ZCTA5 22433,143,143,39,23,11,0
6854,ZCTA5 22435,722,610,58,491,351,121
6855,ZCTA5 22436,213,158,11,78,62,21
6856,ZCTA5 22437,235,206,21,206,101,16
6857,ZCTA5 22438,49,49,0,51,37,19
6858,ZCTA5 22443,2555,2209,439,1666,1240,303
6859,ZCTA5 22448,30,30,21,0,0,0
6860,ZCTA5 22454,452,385,64,403,346,119
6861,ZCTA5 22460,399,349,37,391,292,78
6862,ZCTA5 22469,458,307,32,483,267,26
6863,ZCTA5 22473,1741,1439,470,1567,1320,406
6864,ZCTA5 22476,196,165,0,146,109,73
6865,ZCTA5 22480,153,152,53,595,558,327
6866,ZCTA5 22482,719,650,215,1311,1139,408
6867,ZCTA5 22485,6912,6440,2357,2828,2361,827
6868,ZCTA5 22488,259,169,51,417,279,169
6869,ZCTA5 22503,1408,1318,300,1085,853,330
6870,ZCTA5 22504,109,109,22,71,55,6
6871,ZCTA5 22508,3769,3579,1246,3138,2900,1129
6872,ZCTA5 22509,6,6,0,0,0,0
6873,ZCTA5 22511,302,271,58,469,425,153
6874,ZCTA5 22514,909,744,100,310,197,14
6875,ZCTA5 22520,1673,1456,295,1288,997,251
6876,ZCTA5 22529,271,191,0,85,63,0
6877,ZCTA5 22530,0,0,0,23,23,10
6878,ZCTA5 22534,973,777,121,200,132,17
6879,ZCTA5 22535,108,104,41,63,47,4
6880,ZCTA5 22538,40,0,0,17,17,10
6881,ZCTA5 22539,693,638,183,937,826,222
6882,ZCTA5 22542,464,409,130,328,293,79
6883,ZCTA5 22546,4310,3641,714,2099,1398,327
6884,ZCTA5 22548,59,59,30,0,0,0
6885,ZCTA5 22551,6120,5192,1292,2791,2082,703
6886,ZCTA5 22553,4070,3905,1605,1373,1065,368
6887,ZCTA5 22554,14417,13577,6161,3532,3016,1062
6888,ZCTA5 22556,8158,7836,3112,1991,1726,482
6889,ZCTA5 22560,2042,1571,307,1263,973,221
6890,ZCTA5 22567,813,662,95,489,322,26
6891,ZCTA5 22572,2244,1945,310,1303,822,129
6892,ZCTA5 22576,530,478,109,430,416,141
6893,ZCTA5 22578,764,695,333,885,810,367
6894,ZCTA5 22579,14,14,0,36,36,36
6895,ZCTA5 22580,1457,1199,265,881,561,81
6896,ZCTA5 22601,7514,6444,2115,3969,3221,955
6897,ZCTA5 22602,8123,7125,2397,3620,2927,898
6898,ZCTA5 22603,3968,3534,897,2996,2179,621
6899,ZCTA5 22610,553,481,78,386,264,55
6900,ZCTA5 22611,2762,2412,812,1732,1369,339
6901,ZCTA5 22620,702,658,282,471,405,147
6902,ZCTA5 22623,249,243,106,91,44,11
6903,ZCTA5 22624,826,658,142,417,300,16
6904,ZCTA5 22625,1293,1255,540,427,395,78
6905,ZCTA5 22627,248,239,122,130,89,48
6906,ZCTA5 22630,9472,8009,2098,4570,3592,900
6907,ZCTA5 22637,543,458,138,512,247,64
6908,ZCTA5 22639,135,119,45,183,175,86
6909,ZCTA5 22640,248,248,128,100,91,36
6910,ZCTA5 22641,83,83,8,123,57,0
6911,ZCTA5 22642,1284,1197,313,395,344,143
6912,ZCTA5 22643,42,42,9,29,29,0
6913,ZCTA5 22644,774,679,217,370,308,53
6914,ZCTA5 22645,1098,996,253,666,578,222
6915,ZCTA5 22646,70,70,28,51,51,13
6916,ZCTA5 22650,216,162,30,175,92,13
6917,ZCTA5 22652,366,310,97,293,262,99
6918,ZCTA5 22654,406,406,180,220,148,41
6919,ZCTA5 22655,5525,5139,1696,2492,1934,425
6920,ZCTA5 22656,687,647,169,444,286,72
6921,ZCTA5 22657,2949,2829,605,1739,1248,364
6922,ZCTA5 22660,534,487,106,334,269,19
6923,ZCTA5 22663,597,388,117,288,193,91
6924,ZCTA5 22664,2401,2143,524,2034,1560,322
6925,ZCTA5 22701,8367,7235,1902,4225,3133,876
6926,ZCTA5 22709,380,352,112,189,126,0
6927,ZCTA5 22711,0,0,0,0,0,0
6928,ZCTA5 22712,2145,1926,370,759,635,145
6929,ZCTA5 22713,475,426,103,270,224,50
6930,ZCTA5 22714,331,217,48,189,154,31
6931,ZCTA5 22715,531,420,0,363,296,14
6932,ZCTA5 22716,280,229,82,197,190,96
6933,ZCTA5 22718,348,286,37,195,117,0
6934,ZCTA5 22719,120,70,36,37,15,0
6935,ZCTA5 22720,410,404,72,146,141,30
6936,ZCTA5 22722,81,72,7,63,15,0
6937,ZCTA5 22723,11,11,0,13,13,0
6938,ZCTA5 22724,815,777,303,398,311,106
6939,ZCTA5 22726,188,160,23,108,60,0
6940,ZCTA5 22727,1177,1006,296,1262,973,335
6941,ZCTA5 22728,1135,982,224,414,278,74
6942,ZCTA5 22729,400,293,32,9,9,0
6943,ZCTA5 22730,0,0,0,37,22,0
6944,ZCTA5 22731,0,0,0,0,0,0
6945,ZCTA5 22732,99,89,26,38,18,0
6946,ZCTA5 22733,537,482,98,412,361,166
6947,ZCTA5 22734,742,553,99,294,220,22
6948,ZCTA5 22735,736,649,183,337,140,78
6949,ZCTA5 22736,252,212,44,53,37,9
6950,ZCTA5 22737,913,738,165,288,218,43
6951,ZCTA5 22738,363,320,133,190,123,43
6952,ZCTA5 22740,431,380,154,335,261,131
6953,ZCTA5 22741,18,18,0,51,19,0
6954,ZCTA5 22742,712,671,189,212,172,16
6955,ZCTA5 22743,145,145,145,38,38,26
6956,ZCTA5 22747,263,223,100,322,304,122
6957,ZCTA5 22749,93,59,28,69,64,42
6958,ZCTA5 22801,6036,5402,2498,4018,3187,1303
6959,ZCTA5 22802,6755,5689,1931,3556,2892,822
6960,ZCTA5 22807,7,7,4,0,0,0
6961,ZCTA5 22810,183,165,30,300,250,125
6962,ZCTA5 22811,173,141,10,95,67,21
6963,ZCTA5 22812,2224,1915,701,1782,1521,442
6964,ZCTA5 22815,2322,1794,524,1400,919,151
6965,ZCTA5 22820,94,94,0,49,28,0
6966,ZCTA5 22821,1693,1350,298,802,492,166
6967,ZCTA5 22824,2002,1752,368,1250,929,224
6968,ZCTA5 22827,3000,2369,380,2036,1006,53
6969,ZCTA5 22830,477,374,39,349,83,0
6970,ZCTA5 22831,301,224,30,151,118,17
6971,ZCTA5 22832,338,290,126,158,108,54
6972,ZCTA5 22834,414,373,156,143,85,12
6973,ZCTA5 22835,3466,2704,635,2473,1693,335
6974,ZCTA5 22840,1519,1365,501,691,607,228
6975,ZCTA5 22841,881,776,198,536,417,75
6976,ZCTA5 22842,1551,1335,230,838,664,188
6977,ZCTA5 22843,637,547,136,470,379,46
6978,ZCTA5 22844,1519,1261,317,1047,863,193
6979,ZCTA5 22845,0,0,0,0,0,0
6980,ZCTA5 22846,654,580,259,169,97,45
6981,ZCTA5 22847,251,200,29,171,136,18
6982,ZCTA5 22849,1481,1176,138,845,531,59
6983,ZCTA5 22850,228,228,52,117,108,27
6984,ZCTA5 22851,1731,1462,165,1057,607,125
6985,ZCTA5 22853,1262,929,113,880,565,97
6986,ZCTA5 22901,9101,8768,5179,5791,5381,2695
6987,ZCTA5 22902,5489,4627,2355,2694,2039,807
6988,ZCTA5 22903,7415,6756,3780,3750,3436,2019
6989,ZCTA5 22904,17,17,4,0,0,0
6990,ZCTA5 22911,4447,4227,2410,3036,2471,1070
6991,ZCTA5 22920,1539,1489,691,839,672,313
6992,ZCTA5 22922,431,291,117,362,251,38
6993,ZCTA5 22923,1608,1563,495,643,497,160
6994,ZCTA5 22931,160,134,73,53,22,7
6995,ZCTA5 22932,2490,2265,1124,1051,888,467
6996,ZCTA5 22935,151,79,12,204,78,35
6997,ZCTA5 22936,1809,1719,1135,832,750,419
6998,ZCTA5 22937,479,422,73,196,97,14
6999,ZCTA5 22938,394,394,81,378,259,120
7000,ZCTA5 22939,1432,1376,564,1116,796,91
7001,ZCTA5 22940,371,279,81,146,139,32
7002,ZCTA5 22942,2650,2147,603,1583,1206,400
7003,ZCTA5 22943,79,79,29,68,68,21
7004,ZCTA5 22946,41,41,14,41,24,0
7005,ZCTA5 22947,1351,1262,789,1130,1048,699
7006,ZCTA5 22948,41,41,13,62,62,20
7007,ZCTA5 22949,347,263,94,343,194,30
7008,ZCTA5 22952,746,694,161,483,377,117
7009,ZCTA5 22958,646,595,270,883,673,517
7010,ZCTA5 22959,510,501,145,290,266,85
7011,ZCTA5 22960,2959,2395,677,1875,1227,421
7012,ZCTA5 22963,4149,3880,1180,2856,2541,1239
7013,ZCTA5 22964,28,21,0,32,32,0
7014,ZCTA5 22967,504,488,230,380,234,115
7015,ZCTA5 22968,2951,2744,651,1268,989,320
7016,ZCTA5 22969,453,385,77,151,135,17
7017,ZCTA5 22971,613,505,98,217,187,50
7018,ZCTA5 22972,157,123,22,74,74,0
7019,ZCTA5 22973,1790,1439,375,1309,1013,241
7020,ZCTA5 22974,1905,1659,399,780,580,213
7021,ZCTA5 22976,122,65,0,8,8,0
7022,ZCTA5 22980,8327,7312,1646,5875,4715,1057
7023,ZCTA5 22989,0,0,0,0,0,0
7024,ZCTA5 23002,3137,2475,371,1954,1429,291
7025,ZCTA5 23004,371,297,43,118,43,5
7026,ZCTA5 23005,3907,3550,1292,2809,2158,553
7027,ZCTA5 23009,1910,1613,258,692,432,142
7028,ZCTA5 23011,594,531,79,117,71,0
7029,ZCTA5 23015,1338,1243,477,460,401,89
7030,ZCTA5 23021,129,121,32,113,113,84
7031,ZCTA5 23022,307,301,168,192,184,37
7032,ZCTA5 23023,109,96,20,98,98,14
7033,ZCTA5 23024,2843,2324,471,1255,932,348
7034,ZCTA5 23025,79,69,28,46,46,6
7035,ZCTA5 23027,429,389,0,140,140,14
7036,ZCTA5 23030,1769,1380,264,1013,582,85
7037,ZCTA5 23032,135,116,12,55,39,20
7038,ZCTA5 23035,256,244,28,376,320,107
7039,ZCTA5 23038,526,397,110,326,228,75
7040,ZCTA5 23039,373,355,153,234,184,99
7041,ZCTA5 23040,1441,1146,122,738,401,118
7042,ZCTA5 23043,516,482,150,504,438,170
7043,ZCTA5 23045,17,17,0,23,10,0
7044,ZCTA5 23047,665,625,171,403,280,93
7045,ZCTA5 23050,151,133,19,208,166,28
7046,ZCTA5 23055,218,194,28,305,259,101
7047,ZCTA5 23056,91,91,53,155,132,32
7048,ZCTA5 23059,9874,9515,5519,3723,3341,1581
7049,ZCTA5 23060,9497,8987,4327,3944,3590,1238
7050,ZCTA5 23061,7004,6584,1548,3477,2958,780
7051,ZCTA5 23062,495,455,128,555,475,136
7052,ZCTA5 23063,1436,1187,257,595,451,126
7053,ZCTA5 23064,46,46,29,48,48,0
7054,ZCTA5 23065,692,656,177,466,404,15
7055,ZCTA5 23066,286,256,99,33,33,4
7056,ZCTA5 23068,101,101,0,77,77,77
7057,ZCTA5 23069,968,858,320,608,497,143
7058,ZCTA5 23070,261,261,125,193,182,75
7059,ZCTA5 23071,599,580,229,491,415,179
7060,ZCTA5 23072,3489,3108,698,1870,1427,322
7061,ZCTA5 23075,2959,2367,539,1168,821,203
7062,ZCTA5 23076,206,206,13,250,200,87
7063,ZCTA5 23079,128,128,57,54,45,10
7064,ZCTA5 23083,734,609,76,230,145,39
7065,ZCTA5 23084,620,570,165,280,176,61
7066,ZCTA5 23085,209,209,5,56,28,9
7067,ZCTA5 23086,1069,873,176,523,466,56
7068,ZCTA5 23089,1507,1414,362,981,746,243
7069,ZCTA5 23091,136,136,22,89,36,32
7070,ZCTA5 23092,176,176,0,136,96,26
7071,ZCTA5 23093,3957,3209,709,2135,1693,393
7072,ZCTA5 23102,1223,1139,339,407,313,116
7073,ZCTA5 23103,2055,1958,1137,1312,1239,665
7074,ZCTA5 23106,257,208,29,63,16,0
7075,ZCTA5 23108,65,65,0,0,0,0
7076,ZCTA5 23109,866,836,262,733,621,167
7077,ZCTA5 23110,201,172,40,154,113,21
7078,ZCTA5 23111,10857,10375,3376,5622,4701,1128
7079,ZCTA5 23112,13366,12821,6459,5772,5291,2107
7080,ZCTA5 23113,8215,8107,5505,4224,4002,1957
7081,ZCTA5 23114,5227,5143,2677,2052,1891,640
7082,ZCTA5 23115,59,59,13,21,0,0
7083,ZCTA5 23116,9011,8651,4247,3311,2859,858
7084,ZCTA5 23117,2717,2106,592,1986,1711,639
7085,ZCTA5 23119,50,50,17,204,204,111
7086,ZCTA5 23120,2048,2005,1041,544,470,169
7087,ZCTA5 23123,551,510,118,302,201,14
7088,ZCTA5 23124,1176,1062,284,622,519,33
7089,ZCTA5 23125,30,30,0,29,20,0
7090,ZCTA5 23126,80,50,9,49,34,21
7091,ZCTA5 23128,487,423,131,82,71,13
7092,ZCTA5 23129,57,57,26,79,66,50
7093,ZCTA5 23130,52,52,0,24,24,0
7094,ZCTA5 23138,56,40,13,119,105,40
7095,ZCTA5 23139,7946,7402,2446,3689,3019,785
7096,ZCTA5 23140,1902,1705,563,1019,755,177
